Glottocode	Concepticon_Gloss	cons
tuba1279	CLAW	l + p + r
tuba1279	NEW	h m s + t
tuba1279	COME	h k
tuba1279	MOUNTAIN	k h
tuba1279	SWIM	n
tuba1279	CLOUD	m s + t
tuba1279	BARK	 + l + p t
tuba1279	NIGHT	k r + m + l + t
tuba1279	GIVE	m k
tuba1279	FLY (MOVE THROUGH AIR)	h nʲ
tuba1279	NECK	kʷ + r
tuba1279	TOOTH	t m + r
tuba1279	TREE	k + t
tuba1279	NECK	m + r
tuba1279	HEART	v + m + l + r
tuba1279	I	n
tuba1279	BLOOD	v
tuba1279	WE	t
tuba1279	KNOW (SOMETHING)	m
tuba1279	ALL	w ts t
tuba1279	HEAD	t + r
tuba1279	TWO	n j h + r
tuba1279	SUN	t + t
tuba1279	STONE	t r + t
tuba1279	GREEN	n j + k + r
tuba1279	HAIR	w m + r
tuba1279	GOOD	k w + r
tuba1279	WATER	b + t
tuba1279	YELLOW	k s r + k r
tuba1279	EYE	t l + r
tuba1279	WALK	n
tuba1279	SEED	w c + r + n
tuba1279	KILL	m
tuba1279	ROOT	n m s + r
tuba1279	KILL	w
tuba1279	SEE	t m
tuba1279	TOOTH	t m n + r
tuba1279	MOUNTAIN	k v
tuba1279	RED	s w + k + r
tuba1279	PERSON	t m + t + m
tuba1279	HEAD	m
tuba1279	WHAT	h t p
tuba1279	BONE	
tuba1279	HORN (ANATOMY)	h m + t
tuba1279	FEATHER	m s + t
tuba1279	BREAST	w m + r
tuba1279	TREE	 + t
tuba1279	HEART	r + m + l + r
tuba1279	SLEEP	k s
tuba1279	SMALL	j + r
tuba1279	EGG	n + t l + r
tuba1279	DRINK	h
tuba1279	BONE	h + t + r + k
tuba1279	MOUNTAIN	k h
tuba1279	GIVE	m k
tuba1279	DOG	ts c
tuba1279	SUN	t s + l + t
tuba1279	SAY	m w
tuba1279	HAND	s t
tuba1279	DRINK	h
tuba1279	HAIR	w m n + r
tuba1279	SMALL	l
tuba1279	LEAF	s m + r
tuba1279	MOON	m c + t
tuba1279	WATER	w + t
tuba1279	WATER	v + t
tuba1279	LONG	w
tuba1279	ALL	w s t
tuba1279	SAY	m w
tuba1279	SKIN	k c + t
tuba1279	STAR	s
tuba1279	COME	h s
tuba1279	SEE	t m
tuba1279	WE	t
tuba1279	NOSE	n k + s + r
tuba1279	BLACK	t k + r
tuba1279	BITE	k
tuba1279	BIG	w
tuba1279	ONE	h m
tuba1279	EARTH (SOIL)	k v r + t
tuba1279	BONE	 + l
tuba1279	YELLOW	m kʷ s + k r
tuba1279	WHAT	h t k
tuba1279	WHO	h k
tuba1279	WHITE	t s + r
tuba1279	FIRE	t h + m + t
tuba1279	I	n
tuba1279	WOMAN	t l
tuba1279	STONE	t t + t
tuba1279	GOOD	k m w
tuba1279	LOUSE	t + t
tuba1279	EAR	n k + r
tuba1279	BIRD	k l
tuba1279	TWO	n + r
tuba1279	EYE	t l + r
tuba1279	MOUNTAIN	n j k + r
tuba1279	SKIN	k v c
tuba1279	COME	k m
tuba1279	DIE	h
tuba1279	TONGUE	n n + r
tuba1279	TAIL	b k s + r
tuba1279	LIVER	j m t
tuba1279	MOUNTAIN	h + t
tuba1279	DRY	m r + n + r
tuba1279	DIE	h
tuba1279	THOU	p
tuba1279	NAME	t m w + r
tuba1279	BELLY	n j l + r
tuba1279	BLOOD	r + t
tuba1278	HAIR	ts m + l
tuba1278	KNOW (SOMETHING)	m k
tuba1278	SAND	ʃ h p + t
tuba1278	LIE (REST)	t m b ʔ
tuba1278	ONE	tʃ tʃ
tuba1278	DRY	w k
tuba1278	SUN	t + l
tuba1278	LIVER	n m + l
tuba1278	COME	k m
tuba1278	COME	ŋ g m
tuba1278	MANY	j w
tuba1278	LONG	t d
tuba1278	WALK	m
tuba1278	YELLOW	m
tuba1278	BELLY	ʃ p ʃ + t
tuba1278	LEAF	n ŋ h b + l
tuba1278	FOOT	ŋ g + l
tuba1278	EYE	p n ʒ + l
tuba1278	TREE	ʔ + t
tuba1278	LIE (REST)	n d m b ʔ
tuba1278	WE	ŋ l ʔ n
tuba1278	TAIL	w ʃ
tuba1278	ASH	t n g l
tuba1278	WHAT	h n t
tuba1278	STONE	t n + t
tuba1278	EAT	t k
tuba1278	NAME	n d ŋ w
tuba1278	WE	ŋ l ts
tuba1278	WHITE	b ʃ
tuba1278	PERSON	n m
tuba1278	NOSE	m p + t
tuba1278	BLOOD	kʷ
tuba1278	MAN	t t w + l
tuba1278	FIRE	k + t
tuba1278	ROOT	w ʃ
tuba1278	SLEEP	t h k n
tuba1278	NIGHT	t g + l
tuba1278	DRY	w g + t
tuba1278	BREAST	p + l
tuba1278	EGG	p m p + t
tuba1278	EARTH (SOIL)	ʃ w + l
tuba1278	SWIM	p ʔ tʃ
tuba1278	I	n
tuba1278	FEATHER	ŋ
tuba1278	CLOUD	p ʃ m s + t
tuba1278	FLY (MOVE THROUGH AIR)	l + t
tuba1278	SMOKE (EXHAUST)	j
tuba1278	MOON	m j b ʃ + t
tuba1278	FISH	k j + l
tuba1278	COLD	ʃ b + t
tuba1278	RED	m l ʔ m l
tuba1278	ROUND	m l ŋ w + l
tuba1278	KILL	m ʔ k
tuba1278	BARK	p t
tuba1278	KNEE	t ŋ + l
tuba1278	HORN (ANATOMY)	w + t
tuba1278	CLAW	ʃ l n + t
tuba1278	BLACK	d g
tuba1278	BLACK	t g
tuba1278	THAT	w ʔ
tuba1278	BITE	g
tuba1278	SAY	p ŋ g
tuba1278	HEAD	k p
tuba1278	HEAR	h ʔ
tuba1278	GIVE	m h
tuba1278	HEAR	h ʔ
tuba1278	TONGUE	l l n + t
tuba1278	TOOTH	t m n + t
tuba1278	WHO	k t n
tuba1278	MOUTH	t ʔ g
tuba1278	THIS	j
tuba1278	WATER	p + l
tuba1278	THOU	m p
tuba1278	ROUND	m l ʔ ŋ
tuba1278	TWO	w
tuba1278	EAR	n ŋ h + l
tuba1278	WALK	m j
tuba1278	HAND	m + l
tuba1278	BIRD	tʃ k + t
tuba1278	THAT	w n ts l
tuba1278	GREEN	h l ʔ h l ʔ
tuba1278	BONE	 + n
tuba1278	SLEEP	c l m
tuba1278	FULL	p m + t
tuba1278	DOG	p n k
tuba1278	SEED	p n ʒ + l
tuba1278	EAT	t k
tuba1278	KILL	m ʔ g
tuba1278	DRINK	ʔ
tuba1278	NEW	m p t
tuba1278	THAT	n t k l
tuba1278	HEART	ʃ n + l
tuba1278	WHO	k
tuba1278	NECK	k l + n
tuba1278	SMALL	k ʔ z b + l
tuba1278	FAT (ORGANIC SUBSTANCE)	w p + t
tuba1278	GIVE	m h
tuba1278	ALL	p n j
tuba1278	FULL	m b m
tuba1278	GREEN	h l ʔ h l ʔ
tuba1278	BITE	k ʔ + t
tuba1278	BARK	p n
tuba1278	BIG	g w n
tuba1278	NIGHT	t g + t
tuba1278	SEE	t w g + t
tuba1278	DRINK	ʔ + t
tuba1278	COLD	ʃ p
tuba1278	NAME	t ŋ w
tuba1278	LOUSE	n h + l
tuba1278	SLEEP	ts l m
tuba1278	SKIN	p n + t
tuba1278	KNOW (SOMETHING)	m g
tuba1278	SLEEP	t h k n
tuba1278	STAR	ʃ + l
tuba1278	MOUNTAIN	m w + l
tuba1278	WOMAN	k m
tuba1278	GOOD	t w
tuba1278	DIE	m g
tuba1278	WHITE	p ʃ + t
tuba1278	WE	ŋ l
yaqu1251	ROUND	l b l
yaqu1251	WALK	w j
yaqu1251	LIVER	h m m
yaqu1251	HEART	h p s
yaqu1251	BIG	b w ʔ
yaqu1251	ROUND	r b ʔ
yaqu1251	THAT	
yaqu1251	KNEE	t n m
yaqu1251	I	n
yaqu1251	MOUTH	t n
yaqu1251	TONGUE	n n
yaqu1251	FIRE	t h
yaqu1251	EAT	b w ʔ
yaqu1251	BITE	k ʔ
yaqu1251	BONE	t
yaqu1251	DRY	w k
yaqu1251	TAIL	b w s
yaqu1251	YELLOW	s w
yaqu1251	COLD	s b
yaqu1251	LEAF	s w
yaqu1251	RED	s k + ʔ
yaqu1251	NAME	t
yaqu1251	EYE	p s
yaqu1251	BIG	b ʔ
yaqu1251	EGG	k b
yaqu1251	FLY (MOVE THROUGH AIR)	n ʔ
yaqu1251	I	n p
yaqu1251	GREEN	s l
yaqu1251	EARTH (SOIL)	b w
yaqu1251	BARK	b
yaqu1251	HEAR	h k
yaqu1251	FEATHER	m s
yaqu1251	ALL	ts k t
yaqu1251	WHO	h β
yaqu1251	DIE	m k
yaqu1251	WALK	w j
yaqu1251	SAND	s ʔ
yaqu1251	SMOKE (EXHAUST)	b w tʃ
yaqu1251	COLD	s b
yaqu1251	FLY (MOVE THROUGH AIR)	n ʔ
yaqu1251	WHITE	t s ʔ
yaqu1251	FISH	k tʃ
yaqu1251	THIS	
yaqu1251	HAND	m m m
yaqu1251	WHAT	h t
yaqu1251	WOMAN	h m t
yaqu1251	NOSE	j k
yaqu1251	YELLOW	h s
yaqu1251	GOOD	t ʔ
yaqu1251	FOOT	w k
yaqu1251	ONE	s n
yaqu1251	STAR	tʃ k
yaqu1251	COME	k t
yaqu1251	PERSON	j m
yaqu1251	LONG	t b
yaqu1251	CLOUD	n m k
yaqu1251	SAY	h
yaqu1251	HEAD	k b
yaqu1251	CLOUD	n m
yaqu1251	BELLY	t ʔ n
yaqu1251	SLEEP	k tʃ
yaqu1251	THAT	w
yaqu1251	MOUTH	t n
yaqu1251	ASH	n p s
yaqu1251	LIE (REST)	b ʔ
yaqu1251	THAT	w
yaqu1251	GIVE	m k
yaqu1251	SUN	t ʔ
yaqu1251	SMALL	l
yaqu1251	SAY	h w
yaqu1251	ROOT	n w
yaqu1251	SEE	b tʃ
yaqu1251	TREE	k t
yaqu1251	MAN	ʔ
yaqu1251	NIGHT	t k r
yaqu1251	THAT	h
yaqu1251	DIE	m k
yaqu1251	MANY	h b n
yaqu1251	DOG	tʃ ʔ
yaqu1251	KILL	m ʔ
yaqu1251	MOUNTAIN	k w
yaqu1251	STONE	t t
yaqu1251	BLACK	tʃ k l
yaqu1251	DRINK	h ʔ
yaqu1251	BLOOD	h b
yaqu1251	LOUSE	t
yaqu1251	HORN (ANATOMY)	w
yaqu1251	BLACK	tʃ k
yaqu1251	BIRD	w k t
yaqu1251	MOON	m tʃ
yaqu1251	HAIR	tʃ n
yaqu1251	SWIM	β h m
yaqu1251	MOUNTAIN	k
yaqu1251	FULL	t p n
yaqu1251	ROUND	k tʃ
yaqu1251	EAR	n k
yaqu1251	NEW	b m l
yaqu1251	THOU	m p
yaqu1251	CLAW	s t
yaqu1251	FAT (ORGANIC SUBSTANCE)	m n t k
yaqu1251	NECK	k t n
yaqu1251	WE	t p
yaqu1251	BREAST	p p + m
yaqu1251	SEED	b tʃ
yaqu1251	SKIN	b
yaqu1251	TOOTH	t m
yaqu1251	TWO	w
yaqu1251	KNOW (SOMETHING)	h ʔ + n
yaqu1251	WATER	b ʔ
zuni1245	SEED	k
zuni1245	TONGUE	j n
zuni1245	MOON	j tʃ
zuni1245	FAT (ORGANIC SUBSTANCE)	ʔ ʃ + n
zuni1245	SAY	ʔ q
zuni1245	GREEN	ʔ ʃ n
zuni1245	CLOUD	l̥ ʔ w
zuni1245	STONE	ʔ
zuni1245	FULL	p t
zuni1245	HORN (ANATOMY)	s + j
zuni1245	FISH	k ʔ ʃ t
zuni1245	STAR	m ʔ + j tʃ
zuni1245	BITE	ʔ t
zuni1245	WALK	ʔ l + ʃ
zuni1245	LONG	t ʃ
zuni1245	BARK	z ʔ q
zuni1245	MOON	j + ʔ n + k
zuni1245	DRINK	t t
zuni1245	SAND	s
zuni1245	KNEE	ʔ ʃ
zuni1245	CLAW	ʃ n tʃ
zuni1245	ASH	l
zuni1245	HAIR	t j
zuni1245	HAND	ʔ s
zuni1245	NAME	ʃ ʔ
zuni1245	COME	ʔ
zuni1245	EAT	ʔ t
zuni1245	SUN	j t + k
zuni1245	FLY (MOVE THROUGH AIR)	l ʔ j
zuni1245	TWO	q l n
zuni1245	DIE	ʔ ʃ
zuni1245	SKIN	z ʔ q
zuni1245	DRY	k ʔ s
zuni1245	NIGHT	t j l̥
zuni1245	WHITE	k ʔ j
zuni1245	WATER	k ʔ
zuni1245	LOUSE	m
zuni1245	BELLY	k ʔ + p + ʔ n
zuni1245	GIVE	ʔ z ʔ
zuni1245	EYE	t n
zuni1245	RED	ʃ l w
zuni1245	HEAR	j t j w
zuni1245	EARTH (SOIL)	ʔ w t l
zuni1245	BLACK	q ʔ
zuni1245	ROOT	l̥ q + m
zuni1245	SLEEP	j t l
zuni1245	KILL	ʔ n
zuni1245	LIVER	j q l
zuni1245	MOUTH	ʔ w t
zuni1245	ROUND	p z l j
zuni1245	TOOTH	ʔ ʔ n
zuni1245	FEATHER	l
zuni1245	COLD	z ʔ
zuni1245	SAY	q
zuni1245	HAIR	z
zuni1245	TAIL	k ʔ t
zuni1245	NOSE	n ʔ l
zuni1245	FIRE	ʔ k l
zuni1245	SMOKE (EXHAUST)	p k l̥
zuni1245	TAIL	j k t
zuni1245	FOOT	w q
zuni1245	LIE (REST)	ʔ
zuni1245	LEAF	j ʔ + j tʃ
zuni1245	BLOOD	ʔ t
zuni1245	KNOW (SOMETHING)	ʔ n q
zuni1245	BREAST	p ʔ j t
zuni1245	CLOUD	l n
zuni1245	BREAST	m j n
zuni1245	NECK	k ʔ s
zuni1245	SMALL	z ʔ
zuni1245	BIRD	w ʔ + z ʔ + n
zuni1245	BONE	s
zuni1245	EGG	t k k + m ʔ l
zuni1245	MANY	ʔ m
zuni1245	SLEEP	ʔ l
zuni1245	SEE	ʔ n + k ʔ j + k ʔ
zuni1245	MOUNTAIN	j l
zuni1245	SEED	t ʃ
zuni1245	BREAST	q k ʔ
zuni1245	MAN	l̥ ʃ + k ʔ
zuni1245	DOG	w z t
zuni1245	EAR	l ʃ k t
zuni1245	COME	k ʔ l̥ m
zuni1245	TREE	t + t
zuni1245	ONE	t p n t
zuni1245	HEAD	ʔ ʃ q
zuni1245	NEW	tʃ m + ʔ n
zuni1245	WOMAN	k ʔ + n + q j + n
zuni1245	PERSON	j ʔ
zuni1245	BIG	l̥ + n
zuni1245	HEART	ʔ k ʔ n
zuni1245	GOOD	k ʔ k ʃ
zuni1245	GIVE	l̥ j + ʔ
zuni1245	YELLOW	l̥ p z ʔ
