Glottocode	Concepticon_Gloss	cons
kara1464	SEED	r l k $
kara1464	ASH	# k l $
kara1464	HEAR	s t $
kara1464	TOOTH	# t s $
kara1464	BURN	# j n $
kara1464	YELLOW	# s r
kara1464	SUN	# k j ʃ $
kara1464	NAME	d $
kara1467	WOMAN	# q t n $
kara1467	EAR	# q l q $
kara1467	FULL	# t l ɣ n $
kara1467	STONE	# t s $
kara1467	LEAF	# ʒ p r q $
kara1467	SMOKE (EXHAUST)	# t t n $
kara1467	NEW	# ʒ ŋ
kara1467	MAN	r k k $
kara1467	NOT	# m
kara1467	RED	# q z l $
kara1467	SUN	# k n $
kara1467	DRINK	ʃ $
kara1467	MOON	j $
kara1467	ROUND	# d m l q $
kara1467	MOUTH	w z $
kara1467	WHITE	q $
kara1467	BIG	l k n $
kara1467	WALK	# ʒ r $
kara1467	SAY	j t $
kara1467	SEE	# k r $
kara1467	TREE	ɣ ʃ $
kara1467	COLD	# s w q $
kara1467	I	# m n $
kara1467	STAR	# ʒ l d z $
kara1467	BONE	# s j k $
kara1467	SKIN	# t r
kara1467	NIGHT	# t n $
kara1467	BLACK	# q r
kara1467	FISH	# b l q $
kara1467	HEAR	s t $
kara1467	ASH	# k l $
kara1467	DOG	j t $
kara1467	KNOW (SOMETHING)	# b l $
kara1467	MAN	r + d m $
kara1467	SWIM	# ʒ z $
kara1467	CLOUD	# b l t $
kara1467	EYE	# k z $
kara1467	THAT	l $
kara1467	DRY	# q r ɣ q $
kara1467	BELLY	ʃ $
kara1467	TAIL	# q j r q $
kara1467	LIVER	# b w r $
kara1467	WHO	# k m $
kara1467	NECK	# m j n $
kara1467	EARTH (SOIL)	# ʒ r $
kara1467	ROUND	# ʒ m l q $
kara1467	THIS	# b l $
kara1467	TOOTH	# t s $
kara1467	NAME	t $
kara1467	DIE	l $
kara1467	BELLY	# q r s q $
kara1467	BLOOD	# q n $
kara1467	BREAST	# t s $
kara1467	BELLY	# q r n $
kara1467	TWO	k
kara1467	WHAT	# n
kara1467	GREEN	# k k $
kara1467	EARTH (SOIL)	# t p r q $
kara1467	GOOD	# ʒ q s
kara1467	ONE	# b r $
kara1467	SMALL	# k ʃ k n
kara1467	FAT (ORGANIC SUBSTANCE)	# m j $
kara1467	ROOT	# t m r $
kara1467	EAT	# ʒ
kara1467	SIT	t r $
kara1467	KNEE	# d z
kara1467	FIRE	t $
kara1467	BREAST	# k k r k $
kara1467	KILL	l t r $
kara1467	LOUSE	# b j t $
kara1467	STAND	# t r $
kara1467	NOSE	# m r n $
kara1467	SAY	# d
kara1467	BARK	# q b q $
kara1467	HEART	# ʒ r k $
kara1467	THOU	# s n $
kara1467	YELLOW	# s r
kara1467	BURN	# ʒ n $
kara1467	GIVE	# b r $
kara1467	COME	# k l $
kara1467	SAND	# q m $
kara1467	MANY	# k p $
kara1467	BIRD	# q s $
kara1467	WATER	# s w $
kara1467	TONGUE	# t l $
kara1467	HORN (ANATOMY)	# m j z $
kara1467	CLAW	# t r n q $
kara1467	SLEEP	j q l
kara1467	LONG	z n $
kara1467	FLY (MOVE THROUGH AIR)	ʃ $
kara1467	BREAST	# g w d
kara1467	WE	# b z $
kara1467	BITE	# t s l
kaza1248	STAND	# t r $
kaza1248	COME	# k l $
kaza1248	WHO	# k m $
kaza1248	KNEE	# t z
kaza1248	EARTH (SOIL)	# ʒ r $
kaza1248	BURN	# ʒ n $
kaza1248	BREAST	# k k r k $
kaza1248	HEAR	s t $
kaza1248	FULL	# t l
kaza1248	ONE	# b r $
kaza1248	SUN	# k n $
kaza1248	NIGHT	# t n $
kaza1248	MAN	r k k $
kaza1248	BONE	# s j k $
kaza1248	GIVE	# b r $
kaza1248	MOON	j $
kaza1248	SLEEP	j q t
kaza1248	MOUTH	w z $
kaza1248	I	# m n $
kaza1248	FLY (MOVE THROUGH AIR)	ʃ $
kaza1248	BREAST	# t s $
kaza1248	SIT	t r $
kaza1248	EARTH (SOIL)	# t p r q $
kaza1248	SWIM	# ʒ z $
kaza1248	SMOKE (EXHAUST)	# t t n $
kaza1248	ROOT	# t m r $
kaza1248	ASH	# k l $
kaza1248	WHAT	# n
kaza1248	STONE	# t s $
kaza1248	TWO	k
kaza1248	FAT (ORGANIC SUBSTANCE)	# m j $
kaza1248	YELLOW	# s r
kaza1248	EAR	# q l q $
kaza1248	NOT	# m
kaza1248	ROUND	# ʒ m r $
kaza1248	BREAST	# k w d
kaza1248	BLOOD	# q n $
kaza1248	KILL	l t r $
kaza1248	BITE	# q p $
kaza1248	SEED	r q $
kaza1248	TONGUE	# t l $
kaza1248	EYE	# k z $
kaza1248	BARK	# q b q $
kaza1248	BITE	# t s t
kaza1248	WE	# b z $
kaza1248	MANY	# k p $
kaza1248	THAT	n w $
kaza1248	MAN	r + d m $
kaza1248	COLD	# s q $
kaza1248	BIRD	# q s $
kaza1248	STAR	# ʒ l d z $
kaza1248	RED	# q z l $
kaza1248	BELLY	s $
kaza1248	FIRE	t $
kaza1248	HEART	# ʒ r k $
kaza1248	DRINK	ʃ $
kaza1248	EAT	# ʒ
kaza1248	LIVER	# b w r $
kaza1248	NEW	# ʒ ŋ
kaza1248	WATER	# s
kaza1248	ROUND	# d m l q $
kaza1248	LOUSE	# b t $
kaza1248	CLAW	# t r n q $
kaza1248	CLOUD	# b l t $
kaza1248	SAY	j t $
kaza1248	SEE	# k r $
kaza1248	HORN (ANATOMY)	# m j z $
kaza1248	HEAD	# b s $
kaza1248	GREEN	# ʒ s l $
kaza1248	DRY	# q r ɣ q $
kaza1248	LEAF	# ʒ p r q $
kaza1248	TOOTH	# t s $
kaza1248	SAND	# q m $
kaza1248	THOU	# s n $
kaza1248	NECK	# m j n $
kaza1248	DOG	t $
kaza1248	LONG	z n $
kaza1248	DIE	l $
kaza1248	PERSON	# k s
kaza1248	WALK	# ʒ r $
kaza1248	NAME	t $
kaza1248	NOSE	# m r n $
kaza1248	WHITE	q $
kaza1248	THIS	# b l $
kaza1248	TREE	ɣ ʃ $
kaza1248	KNOW (SOMETHING)	# b l $
kaza1248	EGG	# ʒ m r t q
kaza1248	BLACK	# q r
kaza1248	SKIN	# t r
kaza1248	BIG	l k n $
kaza1248	FISH	# b l q $
kaza1248	GOOD	# ʒ q s
kaza1248	TAIL	# q j r q $
kaza1248	SMALL	# k ʃ k n
kaza1248	BELLY	# q r n $
khak1248	COLD	# s χ $
khak1248	BIG	l ɣ $
khak1248	BLACK	# χ r
khak1248	GOOD	# tɕ χ s
khak1248	FULL	# t l d r
khak1248	LEAF	# p r $
khak1248	WALK	# tɕ r $
khak1248	HEAR	s $
khak1248	NECK	# m j n $
khak1248	EAR	# χ l χ $
khak1248	NIGHT	# t n $
khak1248	KNEE	# t z k $
khak1248	BARK	# χ χ p s $
khak1248	BONE	# s k $
khak1248	NEW	# n
khak1248	MANY	# k p $
khak1248	PERSON	# k z
khak1248	TREE	ɣ s $
khak1248	FAT (ORGANIC SUBSTANCE)	s $
khak1248	WHO	# k m $
khak1248	FAT (ORGANIC SUBSTANCE)	# tɕ ɣ $
khak1248	SMALL	# k k $
khak1248	SLEEP	z
khak1248	DOG	d j $
khak1248	GREEN	# k k $
khak1248	MOUTH	s $
khak1248	MOON	j $
khak1248	SMOKE (EXHAUST)	# t d n $
khak1248	NIGHT	# χ r
khak1248	KNOW (SOMETHING)	# p l $
khak1248	DRY	# χ r ɣ $
khak1248	WOMAN	p tɕ + k z
khak1248	FEATHER	# tɕ g $
khak1248	BELLY	s t
khak1248	RED	# χ z l $
khak1248	ROUND	# t r p k $
khak1248	BELLY	# χ r n $
khak1248	SEE	# k r $
khak1248	FLY (MOVE THROUGH AIR)	tɕ χ $
khak1248	YELLOW	# s r ɣ $
khak1248	BLOOD	# χ n $
khak1248	FIRE	t $
khak1248	SMOKE (EXHAUST)	s $
khak1248	TAIL	# χ z r χ $
khak1248	LOUSE	# p t $
khak1248	FISH	# p l χ $
khak1248	SWIM	# tɕ s $
khak1248	NOT	# b
khak1248	BURN	# k j $
khak1248	NOSE	# p r n $
khak1248	THIS	# p
khak1248	EARTH (SOIL)	# t b r χ $
khak1248	SIT	d r $
khak1248	WE	# p s $
khak1248	WOMAN	p tɕ + k z
khak1248	THAT	l $
khak1248	STONE	# t s $
khak1248	NAME	t $
khak1248	LIVER	# p r $
khak1248	HEART	# tɕ r k $
khak1248	WHAT	# n m
khak1248	ROUND	# n m l χ $
khak1248	TONGUE	# t l $
khak1248	EARTH (SOIL)	# tɕ r $
khak1248	ONE	# p r $
khak1248	SAY	# tɕ χ t
khak1248	BITE	z r $
khak1248	BREAST	# k g s $
khak1248	SKIN	# t r $
khak1248	EAT	# tɕ
khak1248	DIE	l $
khak1248	HEAD	# p s $
khak1248	CLAW	# t r ɣ χ $
khak1248	TWO	k
khak1248	TOOTH	# t s $
khak1248	SAND	# χ m $
khak1248	KILL	d r $
khak1248	SUN	# k n $
khak1248	CLOUD	# p l t $
khak1248	HORN (ANATOMY)	# m s $
khak1248	THOU	# s n $
khak1248	ASH	# k l $
khak1248	GIVE	# p r $
khak1248	I	# m n $
khak1248	MAN	r + k z
khak1248	DRINK	s $
khak1248	EGG	# n m r χ
khak1248	BIRD	# χ s $
khak1248	LONG	z n $
khak1248	STAND	# t r $
khak1248	COME	# k l $
khak1248	EYE	# χ r χ $
khak1248	WATER	# s ɣ $
khak1248	WHITE	χ $
khak1248	STAR	# tɕ l t s $
khak1248	MAN	r + k z
turk1303	SLEEP	# j t $
turk1303	FAT (ORGANIC SUBSTANCE)	# j ɣ $
turk1303	HEAR	ʃ t $
turk1303	NEW	# j ŋ g
turk1303	NAME	t $
turk1303	TWO	k
turk1303	WHO	# k m $
turk1303	DOG	t $
turk1303	COLD	# b z $
turk1303	EAR	# q l q $
turk1303	NIGHT	# k tɕ
turk1303	THAT	
turk1303	SMOKE (EXHAUST)	# t t n $
turk1303	COME	# k l $
turk1303	EARTH (SOIL)	# t r p q $
turk1303	CLOUD	# b l t $
turk1303	BLOOD	# q n $
turk1303	WHAT	# n s
turk1303	GIVE	# v r $
turk1303	WALK	# j r
turk1303	EAT	# j
turk1303	WHITE	# h r n $
turk1303	FLY (MOVE THROUGH AIR)	tɕ $
turk1303	FIRE	# h t $
turk1303	HEART	# j r k $
turk1303	YELLOW	# tɕ q r $
turk1303	THIS	# b
turk1303	STONE	# t ʃ $
turk1303	RED	# q z l $
turk1303	EYE	# k z $
turk1303	NOSE	# b r n $
turk1303	LOUSE	# b t $
turk1303	HEAD	# b ʃ $
turk1303	DRINK	tɕ $
turk1303	BLACK	# q r
turk1303	EARTH (SOIL)	# j r $
turk1303	KNOW (SOMETHING)	# b l $
turk1303	COLD	# s v q $
turk1303	BARK	# q s $
turk1303	SKIN	# t r
turk1303	GREEN	# k k $
turk1303	I	# m n $
turk1303	DRY	# q r ɣ $
turk1303	STAND	# t r $
turk1303	ONE	# b
turk1303	WOMAN	# k ʃ
turk1303	MAN	# h r $
turk1303	ROUND	# g l d r $
turk1303	BURN	# k n $
turk1303	NOT	# m
turk1303	SIT	# j r $
turk1303	WE	# b z $
turk1303	MOUTH	ɣ z $
turk1303	KNEE	# t z $
turk1303	SAY	# h j $
turk1303	MOON	# h j $
turk1303	TAIL	# q r d q $
turk1303	SWIM	# k r n $
turk1303	KILL	# h l r $
turk1303	FULL	# t l
turk1303	BREAST	# k s $
turk1303	EGG	# j m r q
turk1303	BIG	# b d k $
turk1303	SUN	# k n $
turk1303	WATER	# s w $
turk1303	TREE	# h ɣ tɕ $
turk1303	TONGUE	# t l $
turk1303	SEE	# k r $
turk1303	ASH	# k l $
turk1303	THOU	# s n $
turk1303	BELLY	# q r n $
turk1303	TOOTH	# t ʃ $
turk1303	LONG	z n $
turk1303	NECK	# b n $
turk1303	STAR	# j l d z $
kirg1245	STAR	l d z $
kirg1245	EARTH (SOIL)	r $
kirg1245	SKIN	# t r
kirg1245	WATER	# s
kirg1245	PERSON	# k ʃ
kirg1245	WALK	r $
kirg1245	ROUND	m r
kirg1245	COLD	# s q $
kirg1245	SAY	j t $
kirg1245	STAND	# t r $
kirg1245	TONGUE	# t l $
kirg1245	FLY (MOVE THROUGH AIR)	tɕ $
kirg1245	SAND	# q m $
kirg1245	WHITE	q $
kirg1245	FISH	# b l q $
kirg1245	EAT	
kirg1245	KNEE	# t z
kirg1245	WHAT	m n
kirg1245	TOOTH	# t ʃ $
kirg1245	SEED	r q $
kirg1245	GOOD	q ʃ
kirg1245	THAT	# t g
kirg1245	I	# m n $
kirg1245	ASH	# k l $
kirg1245	YELLOW	# s r
kirg1245	DIE	l $
kirg1245	BURN	n $
kirg1245	BURN	# k j $
kirg1245	FIRE	t $
kirg1245	MOON	j $
kirg1245	DOG	t $
kirg1245	NECK	# m j n $
kirg1245	FULL	# t l t r
kirg1245	GREEN	ʃ l $
kirg1245	MANY	# k p $
kirg1245	HORN (ANATOMY)	# m j z $
kirg1245	EAR	# q l q $
kirg1245	NAME	t $
kirg1245	SMOKE (EXHAUST)	# t t n $
kirg1245	BREAST	# k k r k $
kirg1245	NEW	ŋ
kirg1245	WHO	# k m $
kirg1245	EARTH (SOIL)	# t p r q $
kirg1245	TAIL	# q j r q $
kirg1245	SIT	l t r $
kirg1245	SEE	# k r $
kirg1245	SMALL	# k n k j $
kirg1245	TWO	k
kirg1245	SAY	# d
kirg1245	LIVER	# b r $
kirg1245	KNOW (SOMETHING)	# b l $
kirg1245	MAN	r k k + k ʃ
kirg1245	BELLY	# q r s q $
kirg1245	BIRD	# q n t
kirg1245	BELLY	tɕ $
kirg1245	HEART	r k $
kirg1245	SLEEP	q t
kirg1245	TREE	ɣ
kirg1245	DRINK	tɕ $
kirg1245	THIS	# b
kirg1245	CLAW	# t r m q $
kirg1245	HEAR	q $
kirg1245	LONG	z n $
kirg1245	SWIM	# s z $
kirg1245	NOT	# b
kirg1245	GIVE	# b r $
kirg1245	NIGHT	# t n $
kirg1245	MAN	r k k + k ʃ
kirg1245	EYE	# k z $
kirg1245	BITE	# t ʃ t
kirg1245	COME	# k l $
kirg1245	NOSE	# m r n $
kirg1245	MOUTH	z $
kirg1245	EGG	m r t q
kirg1245	FAT (ORGANIC SUBSTANCE)	# m j $
kirg1245	BONE	# s k $
kirg1245	KILL	l t r $
kirg1245	LOUSE	# b t $
kirg1245	ROUND	# t g r k $
kirg1245	LEAF	l b r q $
kirg1245	THOU	# s n $
kirg1245	HEAD	# b ʃ $
kirg1245	CLOUD	# b l t $
kirg1245	SUN	# k n $
kirg1245	STONE	# t ʃ $
kirg1245	BARK	# q b q $
kirg1245	RED	# q z l $
kirg1245	BLOOD	# q n $
kirg1245	WE	# b z $
kirg1245	BLACK	# q r
kirg1245	DRY	# q r ɣ q $
kirg1245	ONE	# b r $
kirg1245	ROOT	# t m r $
kumy1244	TWO	k
kumy1244	TAIL	# q j r q $
kumy1244	FULL	# t l
kumy1244	MOUTH	w z $
kumy1244	DOG	t $
kumy1244	KNOW (SOMETHING)	# b l $
kumy1244	FISH	# b l q $
kumy1244	LIVER	# b w r $
kumy1244	HORN (ANATOMY)	# m j z $
kumy1244	THAT	
kumy1244	EARTH (SOIL)	# j r $
kumy1244	WATER	# s w $
kumy1244	NIGHT	# g tɕ
kumy1244	SIT	l t r $
kumy1244	EARTH (SOIL)	# t p r q $
kumy1244	COME	# g l $
kumy1244	SAY	# d
kumy1244	MOON	j $
kumy1244	SAND	# χ m $
kumy1244	BLOOD	# q n $
kumy1244	CLAW	# t r n q $
kumy1244	BARK	# q b q $
kumy1244	FEATHER	# t k $
kumy1244	PERSON	# g ʃ
kumy1244	WHO	# k m $
kumy1244	GOOD	# j χ ʃ
kumy1244	EYE	# g z $
kumy1244	SWIM	# j z $
kumy1244	WALK	# j r
kumy1244	WHAT	# n
kumy1244	BREAST	# t ʃ $
kumy1244	SEE	# g r $
kumy1244	STAND	# t r $
kumy1244	DRINK	tɕ $
kumy1244	I	# m n $
kumy1244	LONG	z n $
kumy1244	STONE	# t ʃ $
kumy1244	WHITE	q $
kumy1244	BELLY	# q r s q $
kumy1244	EAR	# q l q $
kumy1244	DIE	l $
kumy1244	WE	# b z $
kumy1244	HEART	# j r k $
kumy1244	NAME	t $
kumy1244	BURN	# j n $
kumy1244	DRY	# q r
kumy1244	MAN	r + g ʃ
kumy1244	RED	# q z l $
kumy1244	FIRE	t $
kumy1244	WOMAN	# q t n + g ʃ
kumy1244	SKIN	# t r
kumy1244	BREAST	# k k r k $
kumy1244	ROOT	# t m r $
kumy1244	EAT	ʃ
kumy1244	GIVE	# b r $
kumy1244	FLY (MOVE THROUGH AIR)	tɕ $
kumy1244	WOMAN	# q t n + g ʃ
kumy1244	TOOTH	# t ʃ $
kumy1244	NEW	# j ŋ
kumy1244	ASH	# k l $
kumy1244	STAR	# j l d z $
kumy1244	SMOKE (EXHAUST)	# t t n $
kumy1244	THIS	# b
kumy1244	TONGUE	# t l $
kumy1244	HEAD	# b ʃ $
kumy1244	SUN	# g n ʃ $
kumy1244	HEAR	ʃ t $
kumy1244	ONE	# b r $
kumy1244	SUN	# g n $
kumy1244	NOSE	# b r n $
kumy1244	KNEE	# t b q $
kumy1244	BIG	l
kumy1244	SLEEP	# j χ l
kumy1244	BITE	# χ p $
kumy1244	EGG	# j m r t q
kumy1244	LOUSE	# b t $
kumy1244	TREE	# t r k $
kumy1244	MAN	r + g ʃ
kumy1244	FAT (ORGANIC SUBSTANCE)	# m j $
kumy1244	NOT	# m
kumy1244	CLOUD	# b l t $
kumy1244	SMALL	# g tʃ
kumy1244	BLACK	# q r
kumy1244	SEED	r l q $
kumy1244	LEAF	# j p r q $
kumy1244	KILL	l t r $
kumy1244	SAND	# q j r $
kumy1244	BIRD	# q ʃ $
kumy1244	BONE	# s j k $
kumy1244	MANY	# k p $
kumy1244	GREEN	# j ʃ l $
kumy1244	THOU	# s n $
kumy1244	COLD	# s w q $
kumy1244	MAN	r k k $
kumy1244	NECK	# b j n $
midd1324	FISH	# p l q $
midd1324	STAND	# t r $
midd1324	EARTH (SOIL)	# t β r q $
midd1324	LIVER	# p r $
midd1324	WOMAN	# q t k z
midd1324	NEW	# nʲ
midd1324	SAND	# q m $
midd1324	BREAST	# t s $
midd1324	ASH	# k lʲ $
midd1324	SLEEP	z
midd1324	NIGHT	# t n $
midd1324	SIT	l r $
midd1324	FULL	# t l d r
midd1324	WATER	# s ɣ $
midd1324	MOON	j ɣ r ɣ
midd1324	BIG	l ɣ $
midd1324	DRY	# k b ɣ $
midd1324	CLAW	# t r ɣ q $
midd1324	BLACK	# q r
midd1324	NAME	t $
midd1324	NOT	# b
midd1324	HEAD	# p s $
midd1324	BARK	# q q β
midd1324	EAR	# q l q $
midd1324	RED	# q z l $
midd1324	GREEN	# k k $
midd1324	WHITE	q β s $
midd1324	SEE	# k rʲ $
midd1324	TREE	tɕ $
midd1324	DOG	d j $
midd1324	NECK	# p j n $
midd1324	LONG	z n $
midd1324	I	# m n $
midd1324	STONE	# t s $
midd1324	BIRD	# q s $
midd1324	MANY	# k pʲ $
midd1324	BURN	# k j $
midd1324	HEART	# tɕ r k $
midd1324	SWIM	# tɕ s $
midd1324	COME	# k l $
midd1324	STAR	# tɕ l t s $
midd1324	TWO	g
midd1324	LEAF	# p r $
midd1324	HORN (ANATOMY)	# m s $
midd1324	BELLY	# q r n $
midd1324	DRINK	tɕ $
midd1324	SMALL	# k tɕ tɕ $
midd1324	WHO	# k m $
midd1324	COLD	# s q $
midd1324	WE	# p s $
midd1324	PERSON	# k z
midd1324	THIS	# p
midd1324	GIVE	# p r $
midd1324	BITE	# q p $
midd1324	FEATHER	# t k $
midd1324	TOOTH	# t s $
midd1324	THAT	# t ɣ $
midd1324	SUN	# k nʲ ɣ r ɣ
midd1324	BLOOD	# q n $
midd1324	EYE	# q r q $
midd1324	CLOUD	# p l t $
midd1324	WOMAN	# q t k z
midd1324	GOOD	# tɕ q s
midd1324	SKIN	# tɕ m ɣ $
midd1324	BONE	# s k $
midd1324	WHAT	# n m
midd1324	DIE	l $
midd1324	EARTH (SOIL)	# tɕ r $
midd1324	TAIL	# q z r q $
midd1324	SMOKE (EXHAUST)	# t d n $
midd1324	HEAR	s $
midd1324	ONE	# p r $
midd1324	ROOT	# tɕ l t s $
midd1324	EGG	# tɕ m r t q
midd1324	SAY	j t $
midd1324	FIRE	t $
midd1324	NOSE	# p r n $
midd1324	FAT (ORGANIC SUBSTANCE)	# tɕ ɣ $
midd1324	MAN	r $
midd1324	SUN	# k nʲ ɣ r ɣ
midd1324	FLY (MOVE THROUGH AIR)	tɕ $
midd1324	EAT	
midd1324	KNOW (SOMETHING)	# p l $
midd1324	WALK	# tɕ r $
midd1324	ROUND	m q $
midd1324	KNEE	# t s + β z
midd1324	TONGUE	# t l $
midd1324	LOUSE	# p t $
midd1324	MOUTH	ɣ s $
midd1324	KILL	l r $
midd1324	THOU	# s n $
midd1324	NIGHT	# q r q
midd1324	KNEE	# t s + β z
midd1324	YELLOW	# s r ɣ $
noga1249	HEAR	s t $
noga1249	WATER	# s w $
noga1249	SEE	# k r $
noga1249	SLEEP	j q l
noga1249	BARK	# q b q $
noga1249	SAND	# q j r $
noga1249	STONE	# t s $
noga1249	COLD	# s w q $
noga1249	EARTH (SOIL)	# j r $
noga1249	TWO	k
noga1249	TAIL	# q j r q $
noga1249	BELLY	# q r s q $
noga1249	GOOD	j g
noga1249	WOMAN	# q s q j q l
noga1249	SAND	# q m $
noga1249	BITE	# q p $
noga1249	WOMAN	# χ t n $
noga1249	LONG	z n $
noga1249	FISH	# b l q $
noga1249	BIG	j k n $
noga1249	SMOKE (EXHAUST)	# t t n $
noga1249	MOON	j $
noga1249	BONE	# s j k $
noga1249	SKIN	# t r
noga1249	EAR	# q l q $
noga1249	FULL	# t l
noga1249	SWIM	# j l d
noga1249	NEW	# j ŋ
noga1249	BELLY	ʃ $
noga1249	EARTH (SOIL)	# t p r q $
noga1249	HORN (ANATOMY)	# m j z $
noga1249	TREE	# t r k $
noga1249	THAT	l $
noga1249	I	# m n $
noga1249	WALK	# j r $
noga1249	NIGHT	# t n $
noga1249	DRY	# q r
noga1249	WOMAN	# χ t n q z $
noga1249	GIVE	# b r $
noga1249	DOG	j t $
noga1249	SEED	r l q $
noga1249	KNEE	# t z $
noga1249	BLOOD	# q n $
noga1249	ASH	# k l $
noga1249	ROOT	# t m r $
noga1249	BLACK	# q r
noga1249	SAY	j t $
noga1249	BREAST	# k k r k $
noga1249	COME	# k l $
noga1249	GREEN	# j s l $
noga1249	HEAD	# b s $
noga1249	EYE	# k z $
noga1249	SUN	# k n $
noga1249	MOUTH	w z $
noga1249	NAME	t $
noga1249	WHAT	# n
noga1249	FIRE	t $
noga1249	MANY	# k p $
noga1249	CLOUD	# b l t $
noga1249	THOU	# s z $
noga1249	FAT (ORGANIC SUBSTANCE)	# m j $
noga1249	KNOW (SOMETHING)	# b l $
noga1249	HEART	# j r k $
noga1249	NECK	# m j n $
noga1249	NOT	# m
noga1249	SWIM	# j z $
noga1249	FLY (MOVE THROUGH AIR)	ʃ $
noga1249	TOOTH	# t s $
noga1249	MAN	r k k $
noga1249	EGG	# j m r t q
noga1249	NOSE	# b r n $
noga1249	WHO	# k m $
noga1249	EAT	ʃ
noga1249	LEAF	# j p r q $
noga1249	ROUND	# t m l q $
noga1249	DIE	l $
noga1249	STAND	# t r $
noga1249	SMALL	# k ʃ k j $
noga1249	WHITE	q $
noga1249	LOUSE	# b j t $
noga1249	BITE	# t s l
noga1249	ONE	# b r $
noga1249	RED	# q z l $
noga1249	BURN	# j n $
noga1249	THIS	# b
noga1249	YELLOW	# s r
noga1249	TONGUE	# t l $
noga1249	PERSON	# k s
noga1249	KILL	l t r $
noga1249	SIT	l t r $
noga1249	EAT	# j
noga1249	WE	# b z $
noga1249	STAR	# j l d z $
noga1249	CLAW	# t r n q $
noga1249	MAN	r $
noga1249	BIRD	# q s $
noga1249	NIGHT	# k ʃ
noga1249	LIVER	# b w r $
noga1249	GOOD	# j χ ʃ
noga1249	DRINK	ʃ $
noga1249	SAY	# d
nort2686	WALK	# p s $
nort2686	STAR	# j l d s $
nort2686	GREEN	# tɕ ʒ l $
nort2686	SIT	t r $
nort2686	COLD	# s q $
nort2686	HEAR	q $
nort2686	MOON	j $
nort2686	BONE	# s k $
nort2686	EARTH (SOIL)	# t p r q $
nort2686	GIVE	# p r $
nort2686	LOUSE	# p j t $
nort2686	THAT	l $
nort2686	TOOTH	# t ʃ $
nort2686	WE	# p s $
nort2686	WHITE	q $
nort2686	FULL	# t l t r
nort2686	THOU	# s n $
nort2686	CLAW	# t r v q $
nort2686	SMALL	# k g $
nort2686	YELLOW	# s r
nort2686	TREE	ɣ ʃ $
nort2686	ASH	# k l $
nort2686	NIGHT	# t n $
nort2686	EYE	# k s $
nort2686	SKIN	# t r
nort2686	LONG	z n $
nort2686	LEAF	# tɕ l b r q $
nort2686	SMOKE (EXHAUST)	# t d k $
nort2686	FIRE	t $
nort2686	BARK	# q ɣ ʃ $
nort2686	RED	# q z l $
nort2686	WHAT	# n
nort2686	NOT	# b
nort2686	NECK	# m j n $
nort2686	STONE	# t ʃ $
nort2686	BREAST	# k g s $
nort2686	BLOOD	# q n $
nort2686	FEATHER	# t k $
nort2686	HEART	# tɕ r k $
nort2686	NEW	# nʲ ŋ
nort2686	CLOUD	# p l t $
nort2686	SAY	# d
nort2686	KILL	l t r $
nort2686	MANY	# k p $
nort2686	KNEE	# t z
nort2686	KNOW (SOMETHING)	ŋ n
nort2686	LEAF	# q v q $
nort2686	ROOT	# t z l $
nort2686	WOMAN	p tɕ
nort2686	BURN	# k j $
nort2686	WHO	# k m $
nort2686	DRINK	tɕ $
nort2686	BIRD	# q ʃ $
nort2686	TWO	k
nort2686	ONE	# p r $
nort2686	PERSON	# k ʒ
nort2686	COME	# k l $
nort2686	WATER	# s ɣ $
nort2686	MAN	r $
nort2686	EARTH (SOIL)	# tɕ r $
nort2686	TAIL	# q j r q $
nort2686	GOOD	q ʃ
nort2686	HEAD	# b ʃ $
nort2686	SUN	# k n $
nort2686	WOMAN	# t ʒ + k ʒ
nort2686	DIE	l $
nort2686	WOMAN	# t ʒ + k ʒ
nort2686	EGG	# nʲ r t q
nort2686	BLACK	# q r
nort2686	WOMAN	# q t $
nort2686	STAND	# t r $
nort2686	BREAST	# t ʃ $
nort2686	FAT (ORGANIC SUBSTANCE)	# j ɣ $
nort2686	SLEEP	j q t
nort2686	SEE	# k r $
nort2686	BELLY	# q r n $
nort2686	DOG	j t $
nort2686	SAND	# q v q $
nort2686	FISH	# b l q $
nort2686	FLY (MOVE THROUGH AIR)	
nort2686	EAR	# q l q $
nort2686	EAT	# tɕ
nort2686	BITE	# t ʃ t
nort2686	DRY	# k r ɣ $
nort2686	NOSE	# b r n $
nort2686	BELLY	tɕ $
nort2686	LIVER	# b ɣ r $
nort2686	I	# m n $
nort2686	SWIM	# j s $
nort2686	WALK	# tɕ r $
nort2686	TONGUE	# t l $
nort2686	HORN (ANATOMY)	# m s $
nort2686	NAME	t $
nort2686	THIS	# p
nort2686	SAY	j t $
nort2686	MOUTH	ɣ s $
oldu1238	MOON	j $
oldu1238	HEAR	ʃ t $
oldu1238	DIE	l $
oldu1238	WOMAN	v tɕ
oldu1238	BITE	# t ʃ l
oldu1238	SLEEP	d
oldu1238	DOG	t $
oldu1238	WHO	# k m $
oldu1238	SIT	l r $
oldu1238	BELLY	# q r n $
oldu1238	NECK	# b j n $
oldu1238	MAN	# j l ŋ q $
oldu1238	THAT	l $
oldu1238	FULL	# t l
oldu1238	STONE	# t ʃ $
oldu1238	TOOTH	# t ʃ $
oldu1238	BARK	# q d z $
oldu1238	PERSON	# k ʃ
oldu1238	EARTH (SOIL)	# j r $
