1413	PCS *ngw	0
1197	PCS *nṣb (*wṣb)	0
355	PCS *rbb	1
1150	PCS *ribab-at-/ribb-at-, *ribw-at-	1
1200	PCS *rnn	1
1154	PCS *šˀr	0
1202	PCS *šby	0
725	PCS *šurr-	0
2012	PCS *ṣyḥ	0
812	PCS *ŝVˁ(V)r-	0
1158	PCS *ŝkr	0
597	PCS *ŝaw/y-	0
922	PCS *ṯkl	0
1163	PCS *ṯamma	0
1165	PCS *ṯwb	0
165	PCS *ṯaγr-	0
853	PCS *ṯalāṯ-	0
1167	PCS *wsd	0
1169	PCS *yaḥmūr-	0
1438	PCS *yḳṯ̣	0
1384	PCS ˀwš	0
1401	PCS *grdš	0
170	PNWS *yamm-	0
238	 PC *ḥāmiy-(a)t-	0
1872	PS *ˀḫḏ	0
404	PS *ˀaṯl- (*ˀiṯl-)	0
481	PS *ˀVwVy-	0
1011	PS *bVhVḳ-	0
1636	PS *bar-	0
1837	PS *brḳ	0
1941	PS *bṭḥ	0
510	PS *dād-at-	1
1674	PS *ḏVr(r)-	0
1684	PS *g(ʷ)Vb-	0
1706	PS *gūr-, *gury/w-	0
1734	PS *gʷaz-, *gVz-	0
660	PS *ḥVrd/ḏān-	0
1779	PS *kVm(V)d-	0
672	PS *kVnVm-	0
1914	PS *lVγ-	0
1640	PS *nVṣVr-	0
1802	PS *plk	0
1827	PS *pšr	0
1675	PS *raˀ/w/hy-	0
320	PS *šḳṭ	0
1691	PS *šVpp-	0
1714	PS *tāˀ/y-	0
483	PS *tamar-/*tamr-	0
107	PS *ṭayr-	0
1723	PS *w/yaˁr-, *w/yarˁ-	0
2010	PS *wzn	0
194	PS *zl	0
573	PWS *ˀby	0
1558	PWS *ˀVlV/ˀVllV	0
385	PWS *ˀaly-at-	0
1450	PWS *ˀiyā/ˀiyāt/yāt	0
1242	PWS *ˁād-	0
1243	PWS *ˁgb	0
129	PWS *ˁgl/gˁl	0
507	PWS *ˁankab(īṯ)-	0
843	PWS *ˁarḳVb-	0
733	PWS *ˁaṣay-	0
1086	PWS *ˁṭp	0
937	PWS *ˁṭš	0
1245	PWS *ˁwd	0
54	PWS *bḏr-	0
1380	PWS *bhr	0
1770	PWS *bḳˁ	0
547	PWS *barad-	0
1886	PWS *bVsr-	0
476	PWS *baṣal-	0
1314	PWS *btr	0
1983	PWS *dbḳ	0
1225	PWS *dbr	0
1091	PWS *duhn-, *daha/in-	0
1227	PWS *dap-an-, *dapp(-at)-	0
665	PWS *dVbr-	0
1255	PWS *gibb-	0
1014	PWS *gVb(V)b-, gVb(b)-an-	1
1231	PWS *ga/ibar	0
40	PWS *gd	0
1232	PWS *gVd(V)l-	0
